,coef,imp
ag:10charge,0.0010315380421227426,0.0
ag:38C,0.0010321990610056458,0.0
ag:35C,0.0010321990610056458,0.0
ag:37C,0.0010321990610056458,0.0
ag:33C,0.0010321990610056458,0.0
ag:36C,0.0010321990610056458,0.0
ag:34C,0.0010321990610056458,0.0
ag:39C,0.0010321990610056458,0.0
cdr3:55I,0.0010393261793359286,0.0
ag:65M,0.001040244320081202,0.0
ag:63M,0.001040244320081202,0.0
ag:57M,0.001040244320081202,0.0
ag:66M,0.001040244320081202,0.0
ag:60M,0.001040244320081202,0.0
ag:58M,0.001040244320081202,0.0
ag:64M,0.001040244320081202,0.0
ag:59M,0.001040244320081202,0.0
ag:61M,0.001040244320081202,0.0
ag:56M,0.001040244320081202,0.0
ag:62M,0.001040244320081202,0.0
cdr3:38A,0.0010407908064406228,0.0
cdr3:63P,0.0010436748843144854,0.0
cdr3:62P,0.0010436748843144854,0.0
cdr3:43H,0.0010440842756214478,0.0
ag:79F,0.0010459597189450564,0.0
ag:78F,0.0010459597189450564,0.0
cdr3:88Q,0.0010463664066385683,0.0
ag:62A,0.0010470820626399537,2.3369208916083753e-07
ag:60A,0.0010470820626399537,0.0
ag:66A,0.0010470820626399537,0.0
ag:65A,0.0010470820626399537,0.0
ag:64A,0.0010470820626399537,0.0
ag:63A,0.0010470820626399537,0.0
ag:61A,0.0010470820626399537,0.0
ag:86K,0.0010572672707410415,0.0
ag:87K,0.0010572672707410415,0.0
ag:83K,0.0010572672707410415,0.0
ag:85K,0.0010572672707410415,0.0
ag:82K,0.0010572672707410415,0.0
ag:84K,0.0010572672707410415,0.0
ag:88K,0.0010572672707410415,0.0
ag:81K,0.0010572672707410415,0.0
ag:80K,0.0010572672707410415,0.0
cdr3:46H,0.0010594998903031504,0.0
cdr3:11I,0.0010616073605409857,0.0
cdr3:63E,0.0010626615099085352,0.0
cdr3:62E,0.0010626615099085378,0.0
ag:59A,0.0010718745826894653,0.0
ag:58A,0.0010718745826894653,0.0
ag:57A,0.0010718745826894653,0.0
ag:56A,0.0010718745826894653,0.0
cdr3:89weight,0.0010745180773331043,4.664909032910652e-07
ag:28D,0.0010800876004627969,0.0
ag:27D,0.0010800876004627969,0.0
ag:29D,0.0010800876004627969,4.672785931365101e-07
ag:24D,0.0010800876004627969,0.0
ag:26D,0.0010800876004627969,0.0
ag:25D,0.0010800876004627969,0.0
ag:23D,0.0010800876004627969,0.0
ag:22D,0.0010800876004627969,0.0
cdr3:21Q,0.0010814590380432234,0.0
cdr3:45W,0.0010826832963928272,0.0
cdr3:84T,0.0010840317196788908,0.0
cdr3:76aromatic,0.0010844998298063916,0.0
cdr3:76Y,0.0010847924735569291,0.0
cdr3:86H,0.0010923908474032768,0.0
cdr3:91weight,0.0010934606030418954,7.008751689166413e-07
ag:32W,0.0010935921135644332,0.0
ag:30W,0.0010935921135644332,0.0
ag:31W,0.0010935921135644332,0.0
cdr3:45H,0.001099996321705105,0.0
cdr3:44H,0.001099996321705105,0.0
cdr3:20G,0.0011017060703801275,0.0
cdr3:45E,0.001104497433586953,0.0
cdr3:83T,0.001109309099437589,0.0
ag:87L,0.0011163644042140365,0.0
ag:84L,0.0011163644042140365,0.0
ag:86L,0.0011163644042140365,0.0
ag:81L,0.0011163644042140365,0.0
ag:83L,0.0011163644042140365,0.0
ag:88L,0.0011163644042140365,0.0
ag:82L,0.0011163644042140365,0.0
ag:80L,0.0011163644042140365,0.0
ag:85L,0.0011163644042140365,0.0
ag:57R,0.001120063839244393,0.0
ag:56R,0.001120063839244393,0.0
ag:58R,0.001120063839244393,0.0
ag:59R,0.001120063839244393,0.0
ag:65R,0.0011224069543138043,0.0
ag:63R,0.0011224069543138043,0.0
ag:60R,0.0011224069543138043,0.0
ag:64R,0.0011224069543138043,0.0
ag:62R,0.0011224069543138043,0.0
ag:61R,0.0011224069543138043,0.0
ag:66R,0.0011224069543138043,0.0
cdr3:60W,0.0011310974646114944,0.0
cdr3:61W,0.0011310974646114944,0.0
ag:67P,0.0011408562793627673,0.0
ag:68P,0.0011408562793627673,0.0
ag:69P,0.0011408562793627673,0.0
cdr3:44W,0.0011423044824982527,0.0
ag:46S,0.0011447338537775153,0.0
ag:48S,0.0011447338537775153,0.0
ag:47S,0.0011447338537775153,0.0
ag:45S,0.0011447338537775153,0.0
ag:49S,0.0011447338537775153,0.0
ag:44S,0.0011447338537775153,0.0
ag:89A,0.0011480404107074944,0.0
ag:50S,0.0011498143011808065,0.0
ag:52S,0.0011498143011808065,0.0
ag:55S,0.0011498143011808065,0.0
ag:54S,0.0011498143011808065,0.0
ag:51S,0.0011498143011808065,0.0
ag:53S,0.0011498143011808358,0.0
cdr3:43E,0.0011549956432467493,0.0
ag:72P,0.0011576881216033516,0.0
ag:77P,0.0011576881216033516,0.0
ag:75P,0.0011576881216033516,0.0
ag:70P,0.0011576881216033516,0.0
ag:71P,0.0011576881216033516,0.0
ag:73P,0.0011576881216033516,0.0
ag:74P,0.0011576881216033516,0.0
ag:76P,0.0011576881216033516,0.0
cdr3:57F,0.0011585526825885447,0.0
cdr3:90weight,0.0011623029542752019,7.219890972538533e-06
ag:88aromatic,0.0011629560501496283,0.0
cdr3:21V,0.00117238635718404,0.0
cdr3:22V,0.00117238635718404,0.0
cdr3:43W,0.0011791893527436312,0.0
ag:41F,0.0011793738903663786,0.0
ag:42F,0.0011793738903663786,0.0
ag:40F,0.0011793738903663786,0.0
ag:43F,0.0011793738903663786,0.0
cdr3:63Q,0.001189107808655313,0.0
cdr3:62Q,0.001189107808655313,0.0
ag:83aromatic,0.0011893719262260475,0.0
ag:86aromatic,0.0011893719262260475,0.0
ag:84aromatic,0.0011893719262260475,0.0
ag:85aromatic,0.0011893719262260475,0.0
ag:80aromatic,0.0011893719262260475,1.6348614900628537e-06
ag:81aromatic,0.0011893719262260475,0.0
ag:82aromatic,0.0011893719262260475,0.0
ag:87aromatic,0.0011893719262260475,0.0
cdr3:89Q,0.0011916741176062739,0.0
ag:24F,0.00120468580380687,0.0
ag:23F,0.00120468580380687,0.0
ag:22F,0.00120468580380687,0.0
cdr3:56F,0.0012060144043196048,0.0
cdr3:44E,0.0012063124798645903,0.0
ag:79P,0.0012159270470923724,0.0
ag:78P,0.0012159270470923724,2.3369208916083494e-07
ag:26F,0.0012179102721236082,0.0
ag:28F,0.0012179102721236082,0.0
ag:27F,0.0012179102721236082,0.0
ag:29F,0.0012179102721236082,0.0
ag:25F,0.0012179102721236082,0.0
ag:8S,0.0012202662395620523,0.0
ag:7S,0.0012202662395621397,0.0
ag:0S,0.0012202662395621397,0.0
ag:4S,0.0012202662395621397,0.0
ag:2S,0.0012202662395621397,0.0
ag:3S,0.0012202662395621397,0.0
ag:9S,0.0012202662395621397,0.0
ag:5S,0.0012202662395621397,0.0
ag:1S,0.0012202662395621397,0.0
ag:6S,0.0012202662395621397,0.0
cdr3:23Q,0.0012234369856905817,0.0
ag:79charge,0.0012264761982395075,0.0
ag:78charge,0.0012264761982395075,0.0
ag:8T,0.0012300097395333636,0.0
ag:2T,0.001230009739533402,0.0
ag:6T,0.001230009739533402,0.0
ag:7T,0.001230009739533402,0.0
ag:1T,0.001230009739533402,0.0
ag:4T,0.001230009739533402,0.0
ag:0T,0.001230009739533402,0.0
ag:5T,0.001230009739533402,0.0
ag:3T,0.001230009739533402,0.0
ag:9T,0.001230009739533402,0.0
cdr3:49H,0.0012313914049493443,0.0
cdr3:47H,0.0012313914049493443,0.0
cdr3:48H,0.0012313914049493443,0.0
cdr3:23V,0.001231739960020164,0.0
ag:10S,0.001233476389419164,0.0
cdr3:20Q,0.0012353360327139987,0.0
ag:86P,0.0012416725571465707,0.0
ag:81P,0.0012416725571465707,0.0
ag:88P,0.0012416725571465707,0.0
ag:82P,0.0012416725571465707,0.0
ag:83P,0.0012416725571465707,0.0
ag:84P,0.0012416725571465707,0.0
ag:87P,0.0012416725571465707,0.0
ag:85P,0.0012416725571465707,0.0
ag:80P,0.0012416725571465707,0.0
cdr3:74I,0.0012442589166230626,0.0
cdr3:73I,0.0012442589166230626,0.0
cdr3:61K,0.0012586608998728954,0.0
cdr3:71P,0.0012599227992802558,0.0
cdr3:72P,0.0012599227992802558,0.0
ag:53T,0.001262628468333536,0.0
ag:50T,0.0012626284683336236,0.0
ag:55T,0.0012626284683336236,0.0
ag:54T,0.0012626284683336236,0.0
ag:51T,0.0012626284683336236,0.0
ag:52T,0.0012626284683336236,0.0
ag:4R,0.0012636707450182768,0.0
ag:8R,0.00126367074501846,2.3351348400480126e-07
ag:5R,0.00126367074501846,0.0
ag:9R,0.00126367074501846,0.0
ag:7R,0.00126367074501846,0.0
ag:1R,0.00126367074501846,0.0
ag:0R,0.00126367074501846,0.0
ag:2R,0.00126367074501846,0.0
ag:6R,0.00126367074501846,0.0
ag:3R,0.00126367074501846,0.0
ag:29I,0.0012642017672556962,0.0
ag:27I,0.0012642017672556962,0.0
ag:22I,0.0012642017672556962,0.0
ag:23I,0.0012642017672556962,0.0
ag:25I,0.0012642017672556962,0.0
ag:28I,0.0012642017672556962,0.0
ag:24I,0.0012642017672556962,0.0
ag:26I,0.0012642017672556962,0.0
ag:64P,0.001272912070083445,0.0
ag:63P,0.001272912070083445,0.0
ag:65P,0.001272912070083445,0.0
ag:66P,0.001272912070083445,0.0
ag:62P,0.001272912070083445,0.0
cdr3:41W,0.0012766844730615992,0.0
ag:61S,0.0012771953437009933,0.0
ag:60S,0.0012771953437010802,0.0
cdr3:42W,0.0012794261922826817,0.0
cdr3:64S,0.001283116567630393,0.0
ag:79K,0.001283597750813626,0.0
ag:78K,0.001283597750813626,0.0
ag:10hydrophobicity,0.0012886892860442525,0.0
ag:87Q,0.001289447011753636,0.0
ag:82Q,0.001289447011753636,0.0
ag:83Q,0.001289447011753636,0.0
ag:84Q,0.001289447011753636,0.0
ag:88Q,0.001289447011753636,0.0
ag:81Q,0.001289447011753636,0.0
ag:85Q,0.001289447011753636,0.0
ag:86Q,0.001289447011753636,0.0
ag:80Q,0.001289447011753636,0.0
ag:20F,0.0012933039847879768,0.0
ag:21F,0.0012933039847879768,0.0
ag:61P,0.0012941813919013906,0.0
ag:60P,0.0012941813919013906,0.0
ag:8K,0.001297503037268821,0.0
ag:6K,0.001297503037268821,0.0
ag:9K,0.001297503037268821,0.0
ag:7K,0.001297503037268821,0.0
ag:2K,0.001297503037268821,0.0
ag:1K,0.001297503037268821,0.0
ag:5K,0.001297503037268821,0.0
ag:3K,0.001297503037268821,0.0
ag:4K,0.001297503037268821,0.0
ag:0K,0.0012975030372689108,0.0
ag:48G,0.0012997817983953098,0.0
ag:45G,0.0012997817983953098,0.0
ag:47G,0.0012997817983953098,0.0
ag:49G,0.0012997817983953098,0.0
ag:46G,0.0012997817983953098,2.3351125316795985e-07
ag:44G,0.0012997817983953098,0.0
ag:65S,0.0013021535576221454,0.0
ag:64S,0.001302153557622159,0.0
ag:63S,0.001302153557622159,0.0
ag:62S,0.001302153557622159,0.0
ag:66S,0.001302153557622159,0.0
cdr3:6S,0.0013027021840733488,0.0
ag:10F,0.001303011409399422,0.0
ag:71T,0.001305159084238406,0.0
ag:73T,0.001305159084238406,0.0
ag:67T,0.001305159084238406,0.0
ag:74T,0.001305159084238406,0.0
ag:75T,0.001305159084238406,0.0
ag:69T,0.001305159084238406,0.0
ag:72T,0.001305159084238406,0.0
ag:70T,0.001305159084238406,0.0
ag:76T,0.001305159084238406,0.0
ag:68T,0.001305159084238406,0.0
ag:77T,0.001305159084238406,0.0
ag:44V,0.0013056258349091682,0.0
ag:46V,0.0013056258349091682,0.0
ag:47V,0.0013056258349091682,0.0
ag:45V,0.0013056258349091682,0.0
ag:49V,0.0013056258349091682,0.0
ag:48V,0.0013056258349091682,0.0
cdr3:66Q,0.0013084509673048994,0.0
cdr3:65Q,0.0013084509673048994,2.3350870369232641e-07
cdr3:64Q,0.0013146227495531683,0.0
ag:51V,0.0013227075147198525,0.0
ag:50V,0.0013227075147198525,0.0
ag:55V,0.0013227075147198525,0.0
ag:53V,0.0013227075147198525,0.0
ag:54V,0.0013227075147198525,0.0
ag:52V,0.0013227075147198525,0.0
ag:59S,0.0013262141385241488,0.0
ag:57S,0.0013262141385241488,0.0
ag:58S,0.0013262141385241488,0.0
ag:56S,0.0013262141385241488,0.0
cdr3:56D,0.0013303703538143402,0.0
cdr3:57D,0.0013342194390961793,0.0
cdr3:65S,0.0013420806349631548,0.0
cdr3:66S,0.0013420806349631548,0.0
ag:41aromatic,0.0013428340565470607,0.0
ag:40aromatic,0.001342834056547068,0.0
ag:42aromatic,0.001342834056547068,0.0
ag:43aromatic,0.001342834056547068,0.0
ag:58P,0.001344410242511388,0.0
ag:59P,0.001344410242511388,0.0
ag:56P,0.001344410242511388,0.0
ag:57P,0.001344410242511479,0.0
ag:29Y,0.0013513066552772596,0.0
ag:24Y,0.0013513066552772596,0.0
ag:28Y,0.0013513066552772596,0.0
ag:25Y,0.0013513066552772596,0.0
ag:27Y,0.0013513066552772596,0.0
ag:26Y,0.0013513066552772596,0.0
ag:23Y,0.0013513066552772596,0.0
ag:22Y,0.0013513066552772596,0.0
cdr3:46D,0.00135532560733798,0.0
ag:78Y,0.0013589529516782575,0.0
ag:79Y,0.0013589529516782575,0.0
ag:34M,0.0013640558494674342,0.0
ag:35M,0.0013640558494674342,0.0
ag:39M,0.0013640558494674342,0.0
ag:43M,0.0013640558494674342,0.0
ag:37M,0.0013640558494674342,0.0
ag:41M,0.0013640558494674342,0.0
ag:33M,0.0013640558494674342,0.0
ag:38M,0.0013640558494674342,0.0
ag:40M,0.0013640558494674342,0.0
ag:36M,0.0013640558494674342,0.0
ag:42M,0.0013640558494674342,0.0
cdr3:26hydrophobicity,0.001371912896905745,0.0
cdr3:58F,0.0013782061628964627,0.0
cdr3:51K,0.0013790151258691,0.0
cdr3:52K,0.0013790151258691,0.0
cdr3:50K,0.0013790151258691,0.0
cdr3:27Y,0.001379429795406539,0.0
ag:47T,0.001380361231107119,0.0
ag:44T,0.001380361231107119,0.0
ag:49T,0.001380361231107119,0.0
ag:48T,0.001380361231107119,0.0
ag:46T,0.001380361231107119,0.0
ag:45T,0.001380361231107119,0.0
cdr3:20hydrophobicity,0.001381299570447193,0.0
cdr3:84E,0.0013973336830273076,0.0
cdr3:69R,0.0013980177681943138,0.0
ag:27E,0.0013999081244403396,0.0
ag:26E,0.0013999081244403396,0.0
ag:28E,0.0013999081244403396,0.0
ag:29E,0.0013999081244403396,0.0
ag:22E,0.0013999081244403396,0.0
ag:23E,0.0013999081244403396,0.0
ag:25E,0.0013999081244403396,0.0
ag:24E,0.0013999081244403396,0.0
cdr3:42E,0.0014000225885740496,0.0
cdr3:24D,0.0014030107851740112,0.0
cdr3:55D,0.0014084704481605946,0.0
cdr3:59F,0.001416498033162804,0.0
ag:49R,0.0014273966206736393,0.0
ag:47R,0.0014273966206736393,0.0
ag:44R,0.0014273966206736393,0.0
ag:48R,0.0014273966206736393,0.0
ag:46R,0.0014273966206736393,0.0
ag:45R,0.0014273966206736393,0.0
cdr3:65K,0.0014311433838059204,0.0
cdr3:66K,0.0014311433838059204,0.0
ag:32Y,0.0014436996127533297,0.0
ag:31Y,0.0014436996127533297,0.0
ag:30Y,0.0014436996127533297,0.0
cdr3:70A,0.001451134180015666,0.0
cdr3:69A,0.0014511341800156662,0.0
cdr3:70R,0.001460395926455962,0.0
cdr3:28E,0.0014645666647469674,0.0
cdr3:53V,0.0014782164659430616,0.0
cdr3:75aromatic,0.0014809181670973949,0.0
cdr3:75Y,0.0014832493443754024,0.0
ag:14A,0.0014844544299548222,0.0
ag:19A,0.0014844544299548658,0.0
ag:11A,0.0014844544299548658,0.0
ag:12A,0.0014844544299548658,0.0
ag:13A,0.0014844544299548658,0.0
ag:16A,0.0014844544299548658,0.0
ag:17A,0.0014844544299548658,0.0
ag:18A,0.0014844544299548658,0.0
ag:15A,0.0014844544299548658,0.0
cdr3:72I,0.0015035821791283873,0.0
cdr3:71I,0.0015035821791283873,0.0
ag:32T,0.0015121236510427637,0.0
ag:31T,0.0015121236510427637,0.0
ag:30T,0.0015121236510427637,0.0
cdr3:25hydrophobicity,0.001516725018964201,2.1675437678928503e-06
ag:56I,0.0015232330889248615,0.0
ag:58I,0.0015232330889248615,0.0
ag:59I,0.0015232330889248615,0.0
ag:57I,0.0015232330889248615,0.0
cdr3:64K,0.0015290571297505093,0.0
cdr3:23D,0.001534533436318944,0.0
cdr3:19charge,0.001535652227037512,0.0
ag:9F,0.001540900007578508,0.0
ag:2F,0.001540900007578508,0.0
ag:4F,0.001540900007578508,0.0
ag:1F,0.001540900007578508,0.0
ag:0F,0.001540900007578508,0.0
ag:5F,0.001540900007578508,0.0
ag:3F,0.001540900007578508,0.0
ag:6F,0.001540900007578508,0.0
ag:8F,0.001540900007578508,0.0
ag:7F,0.001540900007578508,0.0
ag:89G,0.0015409058299853176,0.0
ag:53R,0.0015487657064028521,0.0
ag:55R,0.0015487657064028873,0.0
ag:52R,0.0015487657064028873,0.0
ag:54R,0.0015487657064028873,0.0
ag:51R,0.0015487657064028873,0.0
ag:50R,0.0015487657064028873,0.0
cdr3:66L,0.0015501083273781594,0.0
cdr3:65L,0.0015501083273781594,0.0
cdr3:63L,0.0015506605395419926,0.0
ag:78Q,0.0015553413061938726,0.0
ag:79Q,0.0015553413061938726,0.0
cdr3:51N,0.001558694206820986,0.0
cdr3:52N,0.001558694206820986,0.0
cdr3:50N,0.001558694206820986,0.0
cdr3:67R,0.0015660626087067855,0.0
cdr3:68R,0.0015660626087067855,0.0
ag:10V,0.001573115056261521,0.0
cdr3:19R,0.0015741205456246332,0.0
cdr3:21D,0.0015778104923536282,0.0
cdr3:22D,0.0015778104923536282,0.0
cdr3:53D,0.0015813579445860127,0.0
cdr3:64L,0.0015836359506319084,0.0
cdr3:61P,0.0015885599596862773,0.0
cdr3:60P,0.0015885599596862773,0.0
ag:52W,0.0015900298682558866,0.0
ag:51W,0.0015900298682558866,0.0
ag:55W,0.0015900298682558866,0.0
ag:44W,0.0015900298682558866,0.0
ag:48W,0.0015900298682558866,0.0
ag:54W,0.0015900298682558866,0.0
ag:50W,0.0015900298682558866,0.0
ag:45W,0.0015900298682558866,0.0
ag:47W,0.0015900298682558866,0.0
ag:46W,0.0015900298682558866,0.0
ag:53W,0.0015900298682558866,0.0
ag:49W,0.0015900298682558866,0.0
cdr3:29E,0.0015968254615493969,0.0
cdr3:30E,0.0015968254615493969,0.0
cdr3:26D,0.0016065634386922309,0.0
cdr3:28Y,0.0016090520353485122,0.0
cdr3:67L,0.001610885071716834,0.0
cdr3:25D,0.0016310960679346257,0.0
cdr3:19Q,0.0016478009795610068,0.0
cdr3:80N,0.0016478009795610068,0.0
cdr3:85E,0.0016478009795610068,0.0
cdr3:79N,0.0016478009795610068,0.0
cdr3:46charge,0.001650196197812854,0.0
cdr3:62L,0.0016565831412592266,0.0
cdr3:27E,0.0016596478751801926,0.0
cdr3:85T,0.001660824666938921,0.0
ag:43sulfur,0.0016669413307912168,0.0
ag:42sulfur,0.0016669413307912168,0.0
ag:40sulfur,0.0016669413307912168,0.0
ag:41sulfur,0.0016669413307913083,0.0
cdr3:69K,0.0016681062903245807,0.0
cdr3:70K,0.0016681062903245807,0.0
cdr3:59Q,0.0016696830809684942,0.0
cdr3:58Q,0.0016696830809684942,0.0
cdr3:70I,0.0016708850101659722,0.0
cdr3:69I,0.0016708850101659722,0.0
ag:84G,0.0016789831784325263,0.0
ag:80G,0.0016789831784325263,0.0
ag:87G,0.0016789831784325263,0.0
ag:85G,0.0016789831784325263,0.0
ag:83G,0.0016789831784325263,0.0
ag:86G,0.0016789831784325263,0.0
ag:81G,0.0016789831784325263,0.0
ag:82G,0.0016789831784325263,0.0
ag:88G,0.0016789831784325263,0.0
cdr3:74Q,0.0016828345701634664,0.0
cdr3:73Q,0.001682834570163505,0.0
ag:78aromatic,0.0016835111910844392,0.0
ag:79aromatic,0.0016835111910844392,0.0
ag:33sulfur,0.0016854260088512288,0.0
ag:39sulfur,0.0016854260088512288,0.0
ag:35sulfur,0.0016854260088512288,0.0
ag:34sulfur,0.0016854260088512288,0.0
ag:37sulfur,0.0016854260088512288,0.0
ag:36sulfur,0.0016854260088512288,0.0
ag:38sulfur,0.0016854260088512288,0.0
ag:8V,0.0016888478912532607,0.0
ag:7V,0.0016888478912533043,0.0
ag:2V,0.0016888478912533043,0.0
ag:0V,0.0016888478912533043,0.0
ag:9V,0.0016888478912533043,0.0
ag:6V,0.0016888478912533043,0.0
ag:3V,0.0016888478912533043,0.0
ag:1V,0.0016888478912533043,0.0
ag:4V,0.0016888478912533043,0.0
ag:5V,0.0016888478912533043,0.0
cdr3:77aromatic,0.0017139385733571939,0.0
cdr3:77Y,0.0017159522798945977,0.0
ag:43E,0.001718311596695947,0.0
ag:41E,0.001718311596695947,0.0
ag:42E,0.001718311596695947,0.0
ag:40E,0.001718311596695947,0.0
cdr3:78aromatic,0.0017216259787158482,0.0
cdr3:78Y,0.001723810786808416,0.0
cdr3:64W,0.0017269966499227547,0.0
ag:14I,0.0017302011663412502,0.0
ag:13I,0.0017302011663414022,0.0
ag:19I,0.0017302011663414022,0.0
ag:12I,0.0017302011663414022,0.0
ag:17I,0.0017302011663414022,0.0
ag:11I,0.0017302011663414022,0.0
ag:16I,0.0017302011663414022,0.0
ag:15I,0.0017302011663414022,0.0
ag:18I,0.0017302011663414022,0.0
cdr3:24V,0.0017381341211522,2.3355428396706042e-07
cdr3:68W,0.0017698900443903782,0.0
cdr3:67W,0.0017698900443903782,0.0
cdr3:57Q,0.0017719445006634102,0.0
cdr3:68L,0.0017904788992987753,0.0
cdr3:54D,0.00180105779822055,0.0
ag:20I,0.0018117944347959356,0.0
ag:21I,0.0018117944347959356,7.002741700703692e-07
ag:53Y,0.0018211277829856605,0.0
ag:48Y,0.0018211277829856605,0.0
ag:54Y,0.0018211277829856605,0.0
ag:47Y,0.0018211277829856605,0.0
ag:52Y,0.0018211277829856605,0.0
ag:46Y,0.0018211277829856605,0.0
ag:55Y,0.0018211277829856605,0.0
ag:50Y,0.0018211277829856605,9.342970991217803e-07
ag:51Y,0.0018211277829856605,0.0
ag:44Y,0.0018211277829856605,0.0
ag:45Y,0.0018211277829856605,0.0
ag:49Y,0.0018211277829856798,0.0
ag:30aromatic,0.0018211363620612864,0.0
ag:32aromatic,0.0018211363620612864,0.0
ag:31aromatic,0.0018211363620612864,0.0
cdr3:56Q,0.0018217152750555315,0.0
cdr3:49R,0.001827393575275906,0.0
cdr3:47R,0.001827393575275906,0.0
cdr3:48R,0.001827393575275906,0.0
cdr3:25V,0.0018391502062582396,0.0
cdr3:26V,0.0018391502062582396,0.0
cdr3:65W,0.0018558066397479835,0.0
cdr3:66W,0.0018558066397479835,0.0
cdr3:71S,0.001886139943587476,0.0
cdr3:63W,0.0018890924415557095,0.0
cdr3:62W,0.0018890924415557095,0.0
cdr3:55P,0.0018977889037734247,0.0
cdr3:54P,0.0018977889037734247,0.0
ag:32E,0.0019052609334161935,0.0
ag:30E,0.0019052609334161935,0.0
ag:31E,0.0019052609334161935,0.0
cdr3:67S,0.0019081894475870566,0.0
cdr3:69S,0.001920154308694958,0.0
cdr3:68S,0.0019220696864354384,0.0
cdr3:60Q,0.0019271051480374407,0.0
cdr3:61Q,0.0019271051480374407,0.0
cdr3:72S,0.001930987457179795,0.0
cdr3:22L,0.0019406125088361251,0.0
cdr3:23L,0.0019406125088361251,0.0
cdr3:70S,0.0019491014581048433,0.0
ag:54F,0.0019582444899036563,0.0
ag:53F,0.0019582444899036563,0.0
ag:51F,0.0019582444899036563,0.0
ag:50F,0.0019582444899036563,0.0
ag:55F,0.0019582444899036563,0.0
ag:52F,0.0019582444899036563,0.0
cdr3:49T,0.0019649783445367932,0.0
cdr3:48T,0.0019649783445367932,0.0
cdr3:47T,0.0019649783445367932,0.0
ag:89weight,0.001966166463333263,0.0
cdr3:26A,0.0019723796885842233,0.0
cdr3:31Y,0.0019905636891497185,0.0
cdr3:32Y,0.0019905636891497185,0.0
cdr3:30Y,0.001998650170805278,0.0
cdr3:29Y,0.001998650170805278,0.0
cdr3:24L,0.0019993223739203144,0.0
ag:72V,0.0020054029498485456,0.0
ag:73V,0.0020054029498485456,0.0
ag:71V,0.0020054029498485456,0.0
ag:74V,0.0020054029498485456,0.0
ag:70V,0.0020054029498485456,0.0
ag:69F,0.0020063993886042146,0.0
ag:68F,0.0020063993886042146,0.0
ag:67F,0.0020063993886042146,0.0
ag:76V,0.0020064660905624674,0.0
ag:77V,0.0020064660905624674,0.0
ag:75V,0.0020064660905624674,0.0
cdr3:38F,0.0020086948322815623,0.0
ag:40G,0.002016149513343244,0.0
ag:41G,0.002016149513343244,0.0
ag:43G,0.002016149513343244,0.0
ag:42G,0.002016149513343244,0.0
ag:69L,0.002037192761196366,0.0
ag:68L,0.002037192761196366,0.0
ag:67L,0.002037192761196366,0.0
ag:73F,0.002043830512202891,0.0
ag:75F,0.002043830512202891,0.0
ag:72F,0.002043830512202891,0.0
ag:74F,0.002043830512202891,0.0
ag:70F,0.002043830512202891,0.0
ag:76F,0.002043830512202891,1.1649149604100278e-06
ag:71F,0.002043830512202891,0.0
ag:77F,0.002043830512202891,0.0
ag:27G,0.0020511718741780985,0.0
ag:29G,0.0020511718741780985,0.0
ag:26G,0.0020511718741780985,0.0
ag:25G,0.0020511718741780985,0.0
ag:28G,0.0020511718741780985,0.0
cdr3:46E,0.0020590100426223427,0.0
cdr3:39F,0.0020669067748834784,0.0
ag:68Y,0.002068105087174132,0.0
ag:69Y,0.002068105087174132,0.0
ag:67Y,0.002068105087174132,0.0
cdr3:82E,0.0020710847257904017,0.0
cdr3:37A,0.0020715264434005786,0.0
cdr3:36A,0.0020715264434005786,0.0
cdr3:56P,0.0020789400824347717,0.0
ag:24aromatic,0.002087170012142164,0.0
ag:22aromatic,0.002087170012142164,2.335402573720139e-07
ag:23aromatic,0.002087170012142164,0.0
cdr3:59E,0.0020916381375233033,0.0
cdr3:52V,0.002096529837022279,0.0
cdr3:51V,0.002096529837022279,0.0
cdr3:50V,0.002096529837022279,0.0
ag:28aromatic,0.0020987015349013287,0.0
ag:26aromatic,0.0020987015349013287,0.0
ag:25aromatic,0.0020987015349013287,0.0
ag:27aromatic,0.0020987015349013287,0.0
ag:29aromatic,0.0020987015349013542,0.0
cdr3:72A,0.0021040441697288575,0.0
cdr3:77A,0.0021054793593399323,0.0
cdr3:78A,0.0021054793593399323,2.3394547470694388e-07
cdr3:57E,0.0021189381544553703,0.0
cdr3:35A,0.0021264699494954508,0.0
ag:41S,0.0021352519407907378,0.0
ag:43S,0.0021352519407907378,0.0
ag:40S,0.0021352519407907378,0.0
ag:42S,0.0021352519407907378,0.0
cdr3:58E,0.0021429122500104193,0.0
cdr3:67I,0.002152240290381269,0.0
cdr3:68I,0.002152240290381269,0.0
cdr3:81E,0.002161826617697982,0.0
ag:38E,0.0021674226827558085,0.0
ag:39E,0.002167422682755945,0.0
ag:37E,0.002167422682755945,0.0
ag:33E,0.002167422682755945,0.0
ag:36E,0.002167422682755945,0.0
ag:34E,0.002167422682755945,0.0
ag:35E,0.002167422682755945,0.0
cdr3:80G,0.0021688208137901612,0.0
cdr3:71A,0.002176860640969956,0.0
cdr3:20aromatic,0.002186693883139392,0.0
cdr3:79G,0.0021983832725124657,0.0
cdr3:34A,0.0021983914324202815,0.0
cdr3:33A,0.0021983914324202815,0.0
cdr3:5A,0.0022202074773096897,0.0
ag:47F,0.0022305840725974128,0.0
ag:49F,0.0022305840725974128,0.0
ag:46F,0.0022305840725974128,0.0
ag:45F,0.0022305840725974128,2.3351348400480042e-07
ag:44F,0.0022305840725974128,0.0
